,runr_id,2018_beg_pace,2018_end_pace,school_id,team_size,gender,pace,num_races,rank,pct_rank,pr_time,race_diff,pr_flag,goal_set,log_entries_sept,log_entries_nov,log_entries_all,max_effort_log_entries_sept,max_effort_log_entries_nov,max_effort_log_entries_all,sum_effort_log_entries_nov,2018_improvement
3584,148169,8.597222222222221,9.419166666666667,941,362,0,8.76,3,67.7,0.79,102370,2163.33,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.82
3585,148178,9.540646120573129,8.720136912862385,1097,122,0,9.01,8,25.5,0.6,145610,12049.5,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82
3586,148183,6.259639016897082,6.4630711551980005,10,194,1,6.44,9,120.2,0.45,76470,-1612.22,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2
3587,148184,8.440416666666666,7.9733867521367525,896,225,1,8.21,4,176.8,0.93,92920,-985.0,1,1,19.0,52.0,66.0,2.0,6.0,8.0,158.0,0.47
3588,148187,7.8822833333333335,7.418340234644583,1014,153,0,7.54,6,111.0,0.5,79340,-5006.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46
3589,148188,9.447916666666666,8.984781105990784,928,256,0,9.12,6,130.7,0.74,96270,63.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
3590,148189,7.587916666666667,7.443109318996416,986,213,1,7.43,6,232.8,0.75,104080,11495.17,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
3591,148190,6.949522292296238,6.343822580645161,1140,167,1,6.67,8,158.9,0.66,83245,8090.0,5,5,6.0,14.0,23.0,2.0,7.0,9.0,46.0,0.61
3592,148192,7.62187037037037,6.774055555555556,1132,145,1,7.16,8,98.4,0.55,74360,-924.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85
3593,148193,8.622666666666667,9.053394538606403,910,301,0,8.84,5,97.6,0.79,124500,2286.0,2,0,30.0,153.0,233.0,0.0,0.0,4.0,459.0,-0.43
3594,148194,7.7075,7.498333333333333,896,225,0,7.6,3,38.0,0.31,80840,-1810.0,2,0,18.0,95.0,190.0,5.0,20.0,52.0,269.0,0.21
3595,148197,5.781018518518519,5.88084044820729,985,156,1,5.82,8,80.1,0.27,68290,2970.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1
3596,148199,10.45,9.428888888888888,931,111,1,9.94,2,86.5,1.0,167190,-1265.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02
3597,148201,7.844081920903955,7.731450094161959,832,80,0,7.66,5,49.2,0.44,96100,3102.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
3598,148210,7.51968253968254,7.19853373015873,834,364,1,7.44,6,148.7,0.81,79510,-3203.0,0,0,16.0,29.0,97.0,6.0,10.0,32.0,98.0,0.32
3599,148215,8.584953703703704,7.910833333333334,1132,145,1,8.15,7,107.3,0.86,81050,-6286.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
3600,148219,7.1691666666666665,7.368859120212363,1153,122,1,7.22,6,165.3,0.72,125270,1232.5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2
3601,148220,6.804777777777778,7.204063088512241,910,301,1,7.0,5,220.2,0.64,97400,6728.0,3,0,30.0,150.0,335.0,2.0,10.0,31.0,465.0,-0.4
3602,148225,7.543611111111112,6.792861111111111,1211,115,1,7.1,9,139.9,0.69,80040,4782.22,3,0,1.0,22.0,50.0,0.0,4.0,13.0,67.0,0.75
3603,148226,7.365312709590879,6.751374094202899,936,225,0,7.12,11,12.5,0.12,80699,1500.0,7,0,0.0,0.0,19.0,0.0,0.0,18.0,0.0,0.61
3604,148228,5.18228064516129,5.236387096774194,1082,95,1,5.2,13,17.8,0.12,56350,3453.77,11,8,27.0,67.0,148.0,11.0,27.0,56.0,222.0,-0.05
3605,148232,5.33131146953405,5.427028673835126,1082,95,1,5.38,13,40.7,0.28,57790,4811.31,10,6,28.0,65.0,142.0,14.0,30.0,59.0,207.0,-0.1
3606,148234,5.5808109318996415,5.563790322580646,1082,95,1,5.5,12,45.2,0.3,57380,-1261.08,4,6,26.0,59.0,146.0,12.0,27.0,65.0,190.0,0.02
3607,148235,5.790677163338454,5.97652329749104,1082,95,1,5.81,5,15.6,0.33,61660,1148.0,4,2,10.0,50.0,143.0,4.0,21.0,86.0,170.0,-0.19
3608,148239,6.502536738351256,6.35715651135006,1082,95,1,6.47,9,43.8,0.72,71480,8282.22,8,3,19.0,36.0,95.0,9.0,15.0,53.0,121.0,0.15
3609,148240,6.597610663082438,6.730779569892473,1082,95,0,6.63,12,30.5,0.28,66830,-1473.0,2,7,23.0,48.0,126.0,14.0,24.0,66.0,162.0,-0.13
3610,148241,7.052537410394264,7.592253584229391,1082,95,0,7.26,12,47.0,0.52,75810,-793.33,5,8,23.0,53.0,166.0,8.0,17.0,77.0,180.0,-0.54
3611,148247,6.862222222222222,7.1486725550435235,895,155,1,7.08,5,189.6,0.61,85630,-1322.4,0,0,6.0,67.0,200.0,0.0,1.0,7.0,202.0,-0.29
3612,148248,6.901462999560826,7.506241021354119,915,191,0,7.11,10,36.4,0.31,65500,204.9,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6
3613,148249,7.610714285714286,7.637893462469734,939,147,0,7.73,6,80.8,0.46,89310,-2658.33,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03
3614,148252,6.776532258064516,6.897250977056882,910,301,0,6.84,7,78.0,0.28,96300,1551.43,3,0,34.0,169.0,255.0,1.0,3.0,10.0,510.0,-0.12
3615,148258,7.877380952380953,8.262200699488835,939,147,0,8.12,6,98.0,0.57,96100,1100.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38
3616,148261,6.960984848484848,6.980098566308244,1116,170,0,6.97,4,40.5,0.41,92030,725.0,1,0,6.0,30.0,138.0,3.0,11.0,26.0,101.0,-0.02
3617,148262,9.580431675627242,9.723499103942652,1082,95,0,9.54,10,39.4,0.89,91940,-10364.1,0,8,23.0,55.0,126.0,7.0,14.0,38.0,166.0,-0.14
3618,148266,6.813561827956989,6.6581227598566315,1082,95,0,6.69,11,34.5,0.33,68510,-995.64,3,2,26.0,63.0,242.0,9.0,20.0,105.0,191.0,0.16
3619,148268,6.30595238095238,6.6268361581920905,10,194,1,6.59,6,140.7,0.48,79020,-1240.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32
3620,148270,8.650194444444445,8.445649717514124,910,301,1,8.52,5,318.6,0.93,119200,-1482.0,1,0,30.0,147.0,225.0,0.0,0.0,36.0,441.0,0.2
3621,148272,9.196428571428571,10.107744495647722,939,147,0,9.89,5,153.2,0.91,112750,-1466.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.91
3622,148273,5.954166666666667,5.5354569892473116,986,213,1,5.75,6,28.2,0.13,68030,1217.33,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
3623,148274,6.399471677559912,6.721972222222222,1073,167,1,6.6,6,204.7,0.59,112803,3966.67,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32
3624,148275,8.206666666666667,8.206666666666667,896,225,1,8.21,1,105.0,0.8,89040,-9440.0,0,0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,0.0
3625,148277,7.54273604590506,7.72912037037037,936,225,0,7.59,9,28.9,0.27,84500,4056.67,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19
3626,148280,7.329676736111111,7.356134316770186,1014,153,0,7.32,10,102.2,0.4,84120,9867.2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03
3627,148283,8.477777777777778,8.915947000269034,10,194,0,8.92,6,137.3,0.8,105050,1228.33,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44
3628,148285,7.1737839771101575,6.929378531073446,1042,167,1,6.93,6,89.5,0.47,92600,2116.67,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
3629,148287,6.0482208213438335,5.623101449275362,936,225,1,5.85,12,8.7,0.09,65570,130.83,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
3630,148290,10.391666666666667,9.746666666666666,1012,138,0,10.31,3,37.0,0.96,124700,206.33,1,0,0.0,4.0,26.0,0.0,0.0,0.0,12.0,0.65
3631,148292,9.562146892655367,9.562146892655367,910,301,0,9.56,1,118.0,0.88,144520,-24730.0,0,0,30.0,154.0,428.0,1.0,20.0,97.0,483.0,0.0
3632,148293,7.9797132616487465,7.268861111111111,1012,138,0,7.6,7,17.4,0.5,85855,6295.0,5,0,17.0,33.0,93.0,3.0,3.0,8.0,101.0,0.71
3633,148295,6.160317460317461,6.535256927629809,10,194,1,6.45,6,120.8,0.42,76820,98.33,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37
3634,148296,5.632044290834613,5.997846762545668,10,194,1,5.87,11,78.5,0.28,69420,733.64,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37
3635,148297,7.301027777777778,6.713166666666666,1157,447,1,7.16,5,185.4,0.85,35450,1058.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59
3636,148298,6.868818445896878,7.3650748957148275,1038,214,0,7.23,9,51.4,0.24,77467,-1281.78,1,0,0.0,7.0,29.0,0.0,2.0,10.0,22.0,-0.5
3637,148300,8.287833333333333,9.213517665130567,1098,124,0,9.1,6,98.7,0.83,99200,-1965.5,2,0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,-0.93
3638,148301,6.3758333333333335,5.8942445547284255,896,225,1,6.08,6,61.2,0.28,69257,3486.67,3,0,2.0,7.0,85.0,0.0,2.0,23.0,24.0,0.48
3639,148308,7.292777777777777,7.861572535991141,1026,299,0,7.58,2,158.5,0.48,132020,-460.0,1,2,25.0,57.0,137.0,3.0,9.0,25.0,176.0,-0.57
3640,148310,7.55469696969697,7.696877104377105,1034,135,0,7.63,7,56.1,0.52,94311,174.14,2,0,15.0,47.0,107.0,0.0,4.0,40.0,146.0,-0.14
3641,148313,9.962222222222223,9.495833333333334,1174,109,0,9.73,4,189.2,0.92,171460,1677.5,1,0,2.0,14.0,48.0,0.0,4.0,4.0,45.0,0.47
3642,148317,6.0966615029463584,6.076312293704311,987,153,1,6.1,7,27.9,0.32,74220,49.43,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
3643,148322,10.453379101317829,9.820607378998446,1097,122,0,10.0,8,41.8,0.85,130470,1325.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63
3644,148336,6.5435185185185185,6.50752688172043,1088,76,1,6.58,9,108.3,0.51,92550,5730.44,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
3645,148339,6.5908841099163675,6.7172670757143145,910,301,0,6.68,7,58.3,0.2,92800,281.43,3,0,30.0,190.0,318.0,7.0,50.0,81.0,589.0,-0.13
3646,148343,9.014166666666666,8.997175141242938,832,80,0,9.04,3,80.3,0.85,102480,-6896.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
3647,148348,5.564272149600581,5.803987232966755,1038,214,1,5.68,9,32.1,0.13,66730,2590.67,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24
3648,148351,6.079629629629629,6.164911515611174,1021,63,1,6.12,8,85.2,0.31,106120,5705.0,6,6,20.0,59.0,217.0,0.0,0.0,0.0,177.0,-0.09
3649,148354,7.858592592592593,6.9487634408602155,1088,76,1,7.44,8,146.2,0.83,106940,5288.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91
3650,148355,6.518703703703704,6.350521787023493,834,364,1,6.33,8,97.6,0.36,72420,2026.88,5,0,29.0,80.0,148.0,0.0,0.0,0.0,240.0,0.17
3651,148358,7.627083333333333,7.545400665642601,928,256,1,7.35,6,190.3,0.64,80850,1934.67,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
3652,148359,7.411818181818182,7.808611111111111,1116,170,0,7.61,4,68.0,0.52,96540,3982.0,1,0,23.0,64.0,174.0,16.0,30.0,40.0,228.0,-0.4
3653,148360,7.6466666666666665,7.109289617486339,1104,192,1,7.19,3,88.0,0.81,82160,-6436.67,0,0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,0.54
3654,148375,7.083118279569892,6.647849462365592,1134,115,1,6.83,5,40.4,0.54,124000,688.0,2,3,0.0,7.0,7.0,0.0,6.0,6.0,27.0,0.44
3655,148377,6.478547806482151,6.421840592244259,1097,122,1,6.42,11,91.6,0.4,105283,8647.45,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
3656,148378,7.18978102189781,7.512657738463442,1097,122,1,7.33,6,17.2,0.54,115000,-6943.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32
3657,148394,6.578952565522333,6.762777777777778,1222,99,1,6.67,4,253.5,0.67,118560,3930.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18
3658,148397,8.31827888519749,8.398888888888889,1222,99,1,8.36,4,373.5,0.96,138990,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08
3659,148402,5.620353451458103,5.687333333333333,1222,99,1,5.69,8,128.4,0.48,98560,721.5,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07
3660,148403,7.424444444444444,7.487777777777778,1222,99,1,7.22,3,312.3,0.8,121960,3020.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06
3661,148407,7.735769656699889,7.937777777777778,1222,99,0,7.84,4,161.8,0.61,133760,-2402.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2
3662,148409,5.870277777777778,5.866388888888888,1222,99,1,5.9,5,132.0,0.51,102770,1672.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3663,148414,5.798512544802867,5.729284106740971,926,83,1,5.72,6,62.0,0.34,101400,1001.67,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
3664,148419,5.672993327697004,5.805514460919255,926,83,1,5.75,7,101.9,0.37,100390,2351.43,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13
3665,148452,9.162222222222223,9.203418803418803,1229,139,0,9.29,5,215.8,0.87,140030,-12922.0,1,0,0.0,18.0,20.0,0.0,9.0,10.0,63.0,-0.04
3666,148539,7.388095238095238,8.103087167070218,10,194,0,7.84,6,84.3,0.5,91010,1591.67,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.71
3667,148562,7.089784946236559,6.7666666666666675,1055,67,1,6.86,6,7.0,0.73,76365,2343.33,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
3668,148563,5.971326164874552,5.651612903225806,1055,67,1,5.81,8,1.4,0.21,66459,1549.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
3669,148565,6.620071684587813,6.1442054958184,1055,67,1,6.4,7,4.0,0.45,70437,1429.57,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
3670,148567,6.23431899641577,6.3287634408602145,1055,67,1,6.28,4,4.5,0.44,66512,-678.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09
3671,148570,7.381476315789474,7.520967741935484,961,154,1,7.27,5,118.0,0.81,78801,-353.2,0,0,6.0,18.0,125.0,3.0,4.0,50.0,58.0,-0.14
3672,148571,7.54957671957672,7.485518518518518,961,154,0,7.47,7,51.7,0.38,84140,-1327.57,0,0,0.0,0.0,18.0,0.0,0.0,8.0,0.0,0.06
3673,148572,6.4825807772118464,6.716054360812425,961,154,0,6.59,9,25.4,0.18,101300,942.44,3,1,7.0,11.0,54.0,0.0,2.0,5.0,33.0,-0.23
3674,148574,7.5382,7.5382,961,154,0,7.54,1,120.0,0.56,121800,8727.0,1,0,0.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0
3675,148581,6.360032053921972,6.034069619099689,1068,169,1,6.12,7,53.6,0.24,68200,8771.43,3,0,14.0,56.0,171.0,9.0,42.0,101.0,209.0,0.33
3676,148597,6.7659573132454485,6.343010752688173,904,175,0,6.55,8,39.4,0.18,84915,-1242.5,3,0,0.0,0.0,84.0,0.0,0.0,15.0,0.0,0.42
3677,148601,6.387835034323552,6.28260757750643,987,153,1,6.35,7,40.0,0.46,76070,307.14,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
3678,148602,6.9275,6.309262820512821,896,225,1,6.55,5,78.4,0.33,75094,190.0,2,0,11.0,16.0,37.0,5.0,8.0,17.0,59.0,0.62
3679,148620,5.320055813849021,5.7950364396654725,1073,167,1,5.61,9,116.2,0.34,92586,1054.44,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47
3680,148621,7.361666666666666,7.566111111111111,957,263,0,7.29,3,126.7,0.58,123870,-2503.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2
3681,148623,6.3175,6.433502824858757,987,153,1,6.38,2,36.0,0.43,75910,2158.5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12
3682,148624,10.203109318996415,10.827956989247312,1202,174,0,10.53,6,49.3,0.79,171800,-6198.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62
3683,148625,7.763333333333334,7.506327683615819,987,153,1,7.63,2,70.0,0.89,84640,-4971.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
3684,148626,7.349682203389831,7.558825405503919,987,153,0,7.48,6,25.3,0.69,89970,1863.33,4,0,0.0,6.0,7.0,0.0,3.0,4.0,22.0,-0.21
3685,148627,10.229583333333334,9.818856837606837,941,362,0,10.02,4,136.5,0.88,103060,-10354.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
3686,148632,7.7125,7.29184829059829,896,225,0,7.46,6,42.0,0.29,84420,-1348.33,1,1,20.0,96.0,221.0,8.0,39.0,90.0,306.0,0.42
3687,148635,7.973209441836203,6.904330484330484,941,362,1,7.45,7,212.4,0.7,85940,-768.86,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07
3688,148636,6.022407407407407,5.975037037037037,980,340,1,5.99,7,157.6,0.37,95640,5639.86,2,0,10.0,54.0,147.0,0.0,4.0,26.0,163.0,0.05
3689,148637,6.9704999999999995,6.921317204301075,1075,199,1,6.99,10,124.2,0.71,79692,874.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
3690,148640,7.720833333333333,7.1169491525423725,941,362,0,7.48,3,27.3,0.37,86700,4.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
3691,148646,8.12683447098976,8.565108438126481,832,80,0,8.4,5,70.8,0.68,106210,2842.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44
3692,148649,5.731672589757609,5.814774315047688,987,153,1,5.85,7,70.1,0.36,70260,-120.86,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08
3693,148650,6.269166666666667,6.429569892473118,987,153,0,6.46,3,59.3,0.25,76560,-2436.67,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16
3694,148651,6.4836984387339776,6.441273515177287,987,153,1,6.47,7,47.3,0.54,74160,-1255.71,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
3695,148653,6.433672316384181,6.484444444444445,987,153,1,6.46,2,76.5,0.47,108090,-2893.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05
3696,148654,6.2657707611931235,6.117809772593808,987,153,1,6.2,7,35.4,0.4,74450,1771.43,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
3697,148655,7.585949668914403,7.373341129538505,987,153,0,7.48,7,32.3,0.66,85500,-880.29,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21
3698,148657,7.010676295486301,6.797713686896301,987,153,1,6.89,7,66.3,0.72,81700,-1818.14,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21
3699,148658,6.2876644796792425,6.134459834355952,987,153,1,6.21,7,35.4,0.39,77980,1708.57,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
3700,148660,7.182841261162748,7.013036723163841,987,153,1,7.1,5,70.0,0.79,124110,-1080.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
3701,148661,6.666941558836037,6.525845938885851,987,153,0,6.68,9,40.0,0.29,84520,3592.22,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
3702,148663,7.046666666666667,7.247777777777777,987,153,1,7.15,2,148.0,0.79,88190,1815.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2
3703,148669,6.4753225806451615,6.4753225806451615,1012,138,1,6.48,1,4.0,0.15,121463,1022.0,1,0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0
3704,148740,6.325055555555555,6.332258064516129,1000,150,1,6.33,3,73.7,0.38,113851,3773.33,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01
3705,148744,7.0284883720930225,7.627555555555555,1140,167,0,7.31,7,61.0,0.52,91752,5345.29,5,0,10.0,28.0,99.0,5.0,11.0,45.0,95.0,-0.6
3706,148748,5.921744186046512,6.172111111111111,1140,167,1,6.23,6,123.8,0.44,76714,2299.5,4,0,6.0,43.0,62.0,0.0,8.0,14.0,136.0,-0.25
3707,148751,6.377222222222223,6.59875925925926,1188,174,1,6.5,7,128.9,0.52,110630,2561.71,4,2,16.0,96.0,123.0,5.0,40.0,52.0,279.0,-0.22
3708,148757,7.126744004096262,6.880414720982768,1181,157,0,7.02,13,56.1,0.38,75014,-1156.08,1,0,27.0,121.0,264.0,0.0,0.0,30.0,363.0,0.25
3709,148759,7.277916666666667,6.604555555555555,1211,115,1,6.85,10,98.5,0.57,76890,4653.0,5,0,0.0,9.0,9.0,0.0,1.0,1.0,28.0,0.67
3710,148762,6.193346774193548,6.454402071563088,910,301,1,6.32,4,117.8,0.32,88500,9237.5,3,0,30.0,155.0,372.0,0.0,0.0,2.0,465.0,-0.26
3711,148763,8.073888888888888,8.044806124814068,1211,115,0,7.97,10,61.7,0.56,90240,3218.0,3,0,2.0,8.0,15.0,2.0,2.0,2.0,26.0,0.03
3712,148765,6.915039682539683,6.9240365133539195,834,364,0,6.81,8,18.1,0.08,78342,1344.5,4,0,25.0,73.0,156.0,0.0,0.0,6.0,219.0,-0.01
3713,148766,6.5705633802816905,6.547446236559139,941,362,1,6.5,5,159.8,0.33,75080,-1748.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
3714,148768,8.016666666666667,8.26,1012,138,0,8.09,3,40.3,0.73,96200,343.33,1,0,4.0,15.0,22.0,3.0,6.0,8.0,51.0,-0.24
3715,148769,8.052255178907721,7.847947582133628,993,253,1,7.91,5,346.4,0.93,137346,-2.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3716,148770,8.453914141414142,7.916944444444445,957,263,0,8.13,6,130.5,0.83,116500,6858.33,5,0,6.0,28.0,28.0,4.0,15.0,15.0,99.0,0.54
3717,148775,11.7775,12.535,958,255,0,12.16,2,206.5,0.98,141330,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.76
3718,148777,6.61589991928975,6.416350551520043,927,190,1,6.52,4,102.8,0.41,80820,1450.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3719,148780,9.983333333333333,8.46111111111111,958,255,0,9.03,3,136.7,0.86,117033,-922.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52
3720,148781,8.003373015873017,7.487145905221992,834,364,1,7.69,7,158.7,0.88,88471,3404.29,5,0,12.0,24.0,149.0,12.0,24.0,143.0,120.0,0.52
3721,148784,6.023333333333333,6.067592592592592,1219,208,1,6.02,8,81.5,0.4,102360,-1798.75,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04
3722,148785,7.484279661016949,7.285421146953405,987,153,1,7.46,5,92.6,0.89,88420,1971.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3723,148786,7.600388888888888,7.965722222222222,984,255,0,7.71,6,150.3,0.54,130921,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37
3724,148791,6.722916666666666,6.656845878136201,958,255,1,6.61,5,114.2,0.44,79770,807.4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
3725,148793,6.029761904761905,5.67586917562724,1075,199,1,5.83,8,56.6,0.19,68853,1223.75,1,0,19.0,73.0,120.0,8.0,37.0,69.0,261.0,0.35
3726,148796,9.506666666666668,11.725309389292441,928,256,1,10.46,5,296.4,0.98,102630,-10659.2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.22
3727,148797,7.789166666666667,7.347740112994351,928,256,0,7.57,4,54.8,0.29,84440,-965.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
3728,148798,8.637616487455198,8.043010752688172,1149,159,1,8.34,4,201.0,0.92,149560,-2355.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59
3729,148802,7.7527172450901265,7.425511164917944,939,147,1,7.59,5,277.4,0.89,89500,5946.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
3730,148805,5.655154639175258,6.180666666666666,1035,214,1,5.73,3,48.0,0.22,98739,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.53
3731,148806,8.440860215053764,8.601075268817205,987,153,0,8.52,2,41.0,1.0,157000,455.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16
3732,148815,6.946435557791192,6.588739130434782,936,225,1,6.77,11,110.3,0.52,76900,995.45,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
3733,148824,7.364166666666667,7.783466461853559,928,256,1,7.44,6,185.8,0.66,80330,1792.33,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42
3734,148836,8.974617360041089,8.027089421391,1204,158,0,8.34,5,83.0,0.83,135080,872.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95
3735,148845,6.604708994708994,6.498774807230439,834,364,1,6.44,8,109.1,0.42,74322,1966.25,5,0,28.0,65.0,138.0,0.0,0.0,0.0,194.0,0.11
3736,148849,7.63100358422939,7.6849820788530465,936,225,0,7.57,8,42.4,0.47,128190,-161.25,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05
3737,148853,6.290158333333333,6.752832091703163,1014,153,0,6.45,11,43.9,0.2,78220,-418.36,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46
3738,148855,6.187797619047619,6.254361413043478,936,225,1,6.35,10,42.6,0.3,69200,1029.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07
3739,148856,7.130833333333333,7.464394861585134,1188,174,1,7.2,6,156.3,0.81,120174,-5191.17,2,0,27.0,125.0,175.0,7.0,26.0,40.0,363.0,-0.33
3740,148859,7.3730158730158735,6.912083333333334,936,225,1,7.11,9,149.9,0.67,77490,-672.22,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
3741,148863,6.754583333333333,6.073083333333333,958,255,1,6.41,4,89.0,0.31,88650,5339.25,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68
3742,148864,5.93625,5.677733127821204,958,255,1,5.75,6,96.8,0.24,78640,2966.5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
